,datetime,burst_id,orbit_pass_direction,site_id,site_lon,site_lat,site_x,site_y,vv,vh,vv/vh
0,2020-10-05 05:59:47,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.12072260677814484, 0.04970511049032211, 0.18138927221298218, 0.06557586789131165, 0.1206897497177124, 0.15363717079162598, 0.0539427325129509, 0.08704271167516708, 0.10290420055389404]","[0.005313572473824024, 0.01421298086643219, 0.01883305050432682, 0.012776026502251625, 0.017175491899251938, 0.021577263250947, 0.011187304742634296, 0.021198811009526253, 0.01880486309528351]","[22.719669342041016, 3.4971630573272705, 9.631433486938477, 5.132728099822998, 7.026858329772949, 7.120326995849609, 4.821780681610107, 4.106018543243408, 5.472212314605713]"
1,2020-10-11 05:59:16,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.13396699726581573, 0.06352264434099197, 0.08142293989658356, 0.15828320384025574, 0.10007323324680328, 0.14193619787693024, 0.0807926282286644, 0.12835310399532318, 0.16746990382671356]","[0.01244651060551405, 0.016260499134659767, 0.016208600252866745, 0.030763298273086548, 0.018946224823594093, 0.038914766162633896, 0.017615681514143944, 0.01380239613354206, 0.018178671598434448]","[10.763418197631836, 3.906561851501465, 5.023440361022949, 5.145195960998535, 5.281961441040039, 3.6473610401153564, 4.586403846740723, 9.299334526062012, 9.212438583374023]"
2,2020-10-17 05:59:47,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.0489039272069931, 0.08634264767169952, 0.0903824046254158, 0.06582825630903244, 0.054498761892318726, 0.11135003715753555, 0.0863310918211937, 0.06619095802307129, 0.19150567054748535]","[0.010510287247598171, 0.010352374985814095, 0.017021041363477707, 0.009084376506507397, 0.011808536015450954, 0.027543794363737106, 0.013232862576842308, 0.012623691000044346, 0.024454448372125626]","[4.652958393096924, 8.340371131896973, 5.310039520263672, 7.2463154792785645, 4.615200519561768, 4.042654037475586, 6.52399206161499, 5.243391990661621, 7.831118106842041]"
3,2020-10-23 05:59:16,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.05580559000372887, 0.0597916804254055, 0.07116276025772095, 0.027882851660251617, 0.06285665929317474, 0.11664627492427826, 0.0657108873128891, 0.0832519680261612, 0.18256749212741852]","[0.019264429807662964, 0.007215599995106459, 0.012575663626194, 0.01001626905053854, 0.0045628733932971954, 0.01683906465768814, 0.023980965837836266, 0.026243621483445168, 0.017515959218144417]","[2.896820306777954, 8.286446571350098, 5.6587677001953125, 2.7837562561035156, 13.775674819946289, 6.927123069763184, 2.740126848220825, 3.172274351119995, 10.42292308807373]"
4,2020-10-29 05:59:47,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.09445008635520935, 0.03772786632180214, 0.10223182290792465, 0.059889502823352814, 0.049703966826200485, 0.20981453359127045, 0.07222722470760345, 0.04055799916386604, 0.2492644190788269]","[0.013001265935599804, 0.014395678415894508, 0.023025866597890854, 0.00871675368398428, 0.012079386971890926, 0.0223565474152565, 0.015405499376356602, 0.02159689925611019, 0.0358901210129261]","[7.264683723449707, 2.620777130126953, 4.439868450164795, 6.870620250701904, 4.114775657653809, 9.384925842285156, 4.688405513763428, 1.8779547214508057, 6.945209980010986]"
5,2020-11-04 05:59:16,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.06898694485425949, 0.04126996174454689, 0.13531586527824402, 0.06334451586008072, 0.06745848059654236, 0.2908422350883484, 0.05103748291730881, 0.071351557970047, 0.2794293463230133]","[0.01775079406797886, 0.006421710830181837, 0.01271839253604412, 0.010604745708405972, 0.0069146528840065, 0.016943171620368958, 0.013169927522540092, 0.009753333404660225, 0.023875396698713303]","[3.8864145278930664, 6.42663049697876, 10.639384269714355, 5.973223686218262, 9.755873680114746, 17.165748596191406, 3.875304698944092, 7.31560754776001, 11.703652381896973]"
6,2020-11-10 05:59:47,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.05521738529205322, 0.04353294149041176, 0.07796843349933624, 0.05227215960621834, 0.04418250918388367, 0.1869918555021286, 0.03872113302350044, 0.08981078863143921, 0.12926112115383148]","[0.016861500218510628, 0.012714887037873268, 0.01661207154393196, 0.01109000388532877, 0.009059282019734383, 0.01217177975922823, 0.007296702358871698, 0.01672602817416191, 0.019373346120119095]","[3.274761199951172, 3.4237773418426514, 4.693480491638184, 4.7134480476379395, 4.8770432472229, 15.362737655639648, 5.306662082672119, 5.369522571563721, 6.672111511230469]"
7,2020-11-16 05:59:16,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.10630786418914795, 0.06253811717033386, 0.09819722175598145, 0.10574730485677719, 0.1217760443687439, 0.18760836124420166, 0.07082664221525192, 0.1406421959400177, 0.19576440751552582]","[0.008924662135541439, 0.0035771785769611597, 0.017146488651633263, 0.007590441033244133, 0.01776147074997425, 0.023238297551870346, 0.009075085632503033, 0.016513371840119362, 0.010823420248925686]","[11.911696434020996, 17.482526779174805, 5.726958274841309, 13.931641578674316, 6.856191635131836, 8.073240280151367, 7.8045148849487305, 8.516867637634277, 18.08711051940918]"
8,2020-11-22 05:59:47,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.04222279414534569, 0.09329915791749954, 0.06839190423488617, 0.03956393525004387, 0.04914470389485359, 0.17194153368473053, 0.05083600804209709, 0.06701897829771042, 0.11628847569227219]","[0.002887964714318514, 0.009203451685607433, 0.013160260394215584, 0.006087246350944042, 0.003940998110920191, 0.013594008050858974, 0.007132737431675196, 0.005684996489435434, 0.012980078347027302]","[14.620259284973145, 10.137409210205078, 5.196850299835205, 6.4994797706604, 12.470115661621094, 12.648332595825195, 7.127138614654541, 11.788745880126953, 8.958996772766113]"
9,2020-11-28 05:59:16,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.08354073017835617, 0.059506893157958984, 0.09855888783931732, 0.0455063134431839, 0.04876449704170227, 0.16149505972862244, 0.07017740607261658, 0.07694113999605179, 0.12523017823696136]","[0.011372213251888752, 0.011440558359026909, 0.005685646552592516, 0.006956662051379681, 0.01164761371910572, 0.008981980383396149, 0.010435476899147034, 0.01852232590317726, 0.019990669563412666]","[7.346039772033691, 5.20139741897583, 17.334684371948242, 6.54140043258667, 4.186651229858398, 17.979894638061523, 6.724887371063232, 4.153967380523682, 6.264431476593018]"
10,2020-12-04 05:59:46,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.0928407609462738, 0.10287894308567047, 0.05462396889925003, 0.06404881924390793, 0.04339991882443428, 0.08392896503210068, 0.065352663397789, 0.07066239416599274, 0.1184091567993164]","[0.005188038572669029, 0.010766136460006237, 0.02059718407690525, 0.01018893625587225, 0.011465836316347122, 0.011131166480481625, 0.014116311445832253, 0.03291884437203407, 0.02558724768459797]","[17.895156860351562, 9.555789947509766, 2.6520113945007324, 6.28611421585083, 3.7851507663726807, 7.539997100830078, 4.629584789276123, 2.1465635299682617, 4.6276631355285645]"
11,2020-12-10 05:59:15,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.07497582584619522, 0.05222895368933678, 0.05944417044520378, 0.04269596189260483, 0.04527938365936279, 0.10096508264541626, 0.048125121742486954, 0.08355896174907684, 0.13301019370555878]","[0.007785594090819359, 0.007398735731840134, 0.015970898792147636, 0.007296478841453791, 0.015008185990154743, 0.013014373369514942, 0.01270308531820774, 0.012100298888981342, 0.011311126872897148]","[9.630071640014648, 7.059172630310059, 3.7220304012298584, 5.851584434509277, 3.016979217529297, 7.757967472076416, 3.788459300994873, 6.905528545379639, 11.759234428405762]"
12,2020-12-16 05:59:46,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.10460254549980164, 0.07512924820184708, 0.1268412321805954, 0.0762554407119751, 0.06325926631689072, 0.12905727326869965, 0.050565455108881, 0.1250026673078537, 0.08811736851930618]","[0.014443713240325451, 0.007095288950949907, 0.02407016232609749, 0.011626984924077988, 0.007535848766565323, 0.03227877989411354, 0.00713685154914856, 0.013696806505322456, 0.009503348730504513]","[7.242081165313721, 10.58860969543457, 5.269645690917969, 6.558487892150879, 8.394444465637207, 3.9982078075408936, 7.085120677947998, 9.126409530639648, 9.272244453430176]"
13,2020-12-22 05:59:15,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.0826706513762474, 0.06860415637493134, 0.11582346260547638, 0.045533109456300735, 0.13471820950508118, 0.10741890221834183, 0.0679246038198471, 0.10709383338689804, 0.0585288405418396]","[0.029629897326231003, 0.01881578378379345, 0.032184574753046036, 0.012136685661971569, 0.012498042546212673, 0.04762163758277893, 0.011372244916856289, 0.0216724444180727, 0.017472844570875168]","[2.790109157562256, 3.6460962295532227, 3.5987257957458496, 3.751692295074463, 10.779144287109375, 2.255674362182617, 5.972840309143066, 4.941474437713623, 3.349703073501587]"
14,2020-12-28 05:59:45,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.08332302421331406, 0.06109394133090973, 0.07550451904535294, 0.061559733003377914, 0.07902945578098297, 0.09971236437559128, 0.03812013939023018, 0.07381157577037811, 0.05382329970598221]","[0.008060331456363201, 0.006985369138419628, 0.03043999895453453, 0.017924146726727486, 0.01165696606040001, 0.055213239043951035, 0.01188190933316946, 0.03756755217909813, 0.027523132041096687]","[10.337419509887695, 8.745985984802246, 2.4804375171661377, 3.4344582557678223, 6.779590606689453, 1.8059502840042114, 3.2082502841949463, 1.9647693634033203, 1.9555659294128418]"
15,2021-01-03 05:59:14,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.06452149897813797, 0.0162619911134243, 0.06202014908194542, 0.05276621878147125, 0.04055502265691757, 0.05168022960424423, 0.09164609014987946, 0.09913571178913116, 0.047116752713918686]","[0.010120431892573833, 0.006330523639917374, 0.01865222677588463, 0.005701835732907057, 0.005403089337050915, 0.013612868264317513, 0.005224006250500679, 0.011096375994384289, 0.005294979549944401]","[6.375370025634766, 2.5688223838806152, 3.325080156326294, 9.254250526428223, 7.505895137786865, 3.796424627304077, 17.543258666992188, 8.934062004089355, 8.898382186889648]"
16,2021-01-09 05:59:45,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.039553895592689514, 0.07567800581455231, 0.06713682413101196, 0.03681562468409538, 0.03360850363969803, 0.08161803334951401, 0.05920764431357384, 0.08428383618593216, 0.06738197058439255]","[0.006509845610707998, 0.013168576173484325, 0.013450860045850277, 0.012707129120826721, 0.012853455729782581, 0.007364361546933651, 0.00493083568289876, 0.009721396490931511, 0.0014724631328135729]","[6.0760111808776855, 5.74686336517334, 4.991266250610352, 2.8972418308258057, 2.6147446632385254, 11.082839012145996, 12.007628440856934, 8.669931411743164, 45.76139831542969]"
17,2021-01-15 05:59:14,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.05511833727359772, 0.04780218005180359, 0.1132253035902977, 0.05630780756473541, 0.09895257651805878, 0.16479763388633728, 0.0669216737151146, 0.10566237568855286, 0.04246802628040314]","[0.019605034962296486, 0.009749202989041805, 0.02553604543209076, 0.013441105373203754, 0.013912180438637733, 0.030945537611842155, 0.0114968903362751, 0.014445056207478046, 0.013500300236046314]","[2.8114378452301025, 4.903188705444336, 4.433940410614014, 4.1892242431640625, 7.11265754699707, 5.325408458709717, 5.820849895477295, 7.314777851104736, 3.145709753036499]"
18,2021-01-21 05:59:44,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.059991687536239624, 0.0476919524371624, 0.09352844208478928, 0.04047378897666931, 0.04380670562386513, 0.15327996015548706, 0.11188574135303497, 0.11131057888269424, 0.09002798050642014]","[0.008801648393273354, 0.006768928840756416, 0.015554438345134258, 0.008504649624228477, 0.011231094598770142, 0.013606266118586063, 0.014323472045361996, 0.008218810893595219, 0.013493072241544724]","[6.81596040725708, 7.045716285705566, 6.012974739074707, 4.759018898010254, 3.900484085083008, 11.265395164489746, 7.811356067657471, 13.543392181396484, 6.672163009643555]"
19,2021-01-27 05:59:13,T110-234921-IW1,descending,95,3.91916585709495,3.91916585709495,570373.8886396097,5163344.032151695,"[0.07685524225234985, 0.025601031258702278, 0.05764744058251381, 0.06358271092176437, 0.07456222176551819, 0.08657469600439072, 0.07632195204496384, 0.05406535416841507, 0.04464179649949074]","[0.007532238960266113, 0.0069656833074986935, 0.014014188200235367, 0.008444651961326599, 0.010633422061800957, 0.012870143167674541, 0.005886232480406761, 0.008945245295763016, 0.007672716863453388]","[10.203505516052246, 3.6753079891204834, 4.1135053634643555, 7.529346466064453, 7.0120625495910645, 6.726785659790039, 12.966180801391602, 6.044032573699951, 5.818251609802246]"
