,datetime,burst_id,orbit_pass_direction,site_id,site_lon,site_lat,site_x,site_y,vv,vh,vv/vh
0,2020-10-03 15:40:47,T087-184903-IW2,ascending,264,35.7097211248991,35.7097211248991,758151.5292027256,3456494.27438207,"[0.10715246200561523, 0.08096687495708466, 0.07240476459264755, 0.08596388250589371, 0.12553255259990692, 0.09743364155292511, 0.14910516142845154, 0.10184630006551743, 0.07654718309640884]","[0.03526667505502701, 0.030530618503689766, 0.018652670085430145, 0.039852581918239594, 0.02941039204597473, 0.026090852916240692, 0.03720733895897865, 0.027385950088500977, 0.026784388348460197]","[3.038348913192749, 2.651989459991455, 3.881737232208252, 2.1570467948913574, 4.268305778503418, 3.734398365020752, 4.007412433624268, 3.7189252376556396, 2.857903003692627]"
1,2020-10-09 15:39:57,T087-184903-IW2,ascending,264,35.7097211248991,35.7097211248991,758151.5292027256,3456494.27438207,"[0.1315590739250183, 0.1389835923910141, 0.062038764357566833, 0.12152399122714996, 0.15743499994277954, 0.11332101374864578, 0.1826843023300171, 0.1375426948070526, 0.07057370990514755]","[0.061074115335941315, 0.02882438525557518, 0.02601851336658001, 0.04376504197716713, 0.027691835537552834, 0.024991458281874657, 0.028505520895123482, 0.022964002564549446, 0.025686532258987427]","[2.1540889739990234, 4.8217363357543945, 2.384408473968506, 2.7767364978790283, 5.6852498054504395, 4.534389972686768, 6.40873384475708, 5.9894914627075195, 2.7474985122680664]"
2,2020-10-15 15:40:47,T087-184903-IW2,ascending,264,35.7097211248991,35.7097211248991,758151.5292027256,3456494.27438207,"[0.15311944484710693, 0.13606788218021393, 0.08792289346456528, 0.11838822811841965, 0.14666888117790222, 0.14154113829135895, 0.1409047544002533, 0.10850077122449875, 0.07314758002758026]","[0.035424988716840744, 0.037165217101573944, 0.030428819358348846, 0.03671201318502426, 0.03068062663078308, 0.02481568604707718, 0.03743864223361015, 0.028083696961402893, 0.02337513118982315]","[4.322356700897217, 3.6611621379852295, 2.8894612789154053, 3.2247817516326904, 4.7805047035217285, 5.703696250915527, 3.763618230819702, 3.863478899002075, 3.1292905807495117]"
3,2020-10-21 15:39:57,T087-184903-IW2,ascending,264,35.7097211248991,35.7097211248991,758151.5292027256,3456494.27438207,"[0.14325536787509918, 0.18551644682884216, 0.08922021836042404, 0.10831182450056076, 0.15714703500270844, 0.10849807411432266, 0.14395883679389954, 0.09897155314683914, 0.08751612901687622]","[0.053727906197309494, 0.041769545525312424, 0.02598998323082924, 0.03184046596288681, 0.03404993191361427, 0.017438657581806183, 0.04276824742555618, 0.029996350407600403, 0.023937851190567017]","[2.6663122177124023, 4.4414286613464355, 3.4328694343566895, 3.4017035961151123, 4.615193843841553, 6.221698760986328, 3.3660213947296143, 3.2994532585144043, 3.655972719192505]"
4,2020-10-27 15:40:47,T087-184903-IW2,ascending,264,35.7097211248991,35.7097211248991,758151.5292027256,3456494.27438207,"[0.14093180000782013, 0.14637155830860138, 0.09887488186359406, 0.07876813411712646, 0.13176919519901276, 0.12773607671260834, 0.11915247142314911, 0.10138946771621704, 0.0757017508149147]","[0.03300727158784866, 0.048289261758327484, 0.02205369994044304, 0.03201151639223099, 0.027818581089377403, 0.028104783967137337, 0.04245387390255928, 0.022504402324557304, 0.025948654860258102]","[4.26971960067749, 3.0311410427093506, 4.48336935043335, 2.460618734359741, 4.7367329597473145, 4.544993877410889, 2.806633710861206, 4.505317211151123, 2.9173669815063477]"
5,2020-11-02 15:39:57,T087-184903-IW2,ascending,264,35.7097211248991,35.7097211248991,758151.5292027256,3456494.27438207,"[0.10460065305233002, 0.13826312124729156, 0.09890995919704437, 0.11391786485910416, 0.1384049654006958, 0.11539378762245178, 0.174449622631073, 0.08596468716859818, 0.06646447628736496]","[0.03628644347190857, 0.03402956575155258, 0.018755262717604637, 0.029019782319664955, 0.020107557997107506, 0.024198677390813828, 0.0317237414419651, 0.0151933953166008, 0.013928812928497791]","[2.8826372623443604, 4.0630292892456055, 5.273717403411865, 3.9255244731903076, 6.883231163024902, 4.768599033355713, 5.499024391174316, 5.658030033111572, 4.771725654602051]"
6,2020-11-08 15:40:47,T087-184903-IW2,ascending,264,35.7097211248991,35.7097211248991,758151.5292027256,3456494.27438207,"[0.07692969590425491, 0.10774153470993042, 0.11953125894069672, 0.08616068959236145, 0.09578093141317368, 0.12522943317890167, 0.08567512035369873, 0.064849853515625, 0.06968427449464798]","[0.03563173487782478, 0.022624701261520386, 0.016868937760591507, 0.020490547642111778, 0.014339804649353027, 0.007320311386138201, 0.03444454073905945, 0.021420294418931007, 0.011645564809441566]","[2.1590218544006348, 4.762119770050049, 7.085879325866699, 4.204899311065674, 6.679374694824219, 17.107118606567383, 2.487335205078125, 3.027495861053467, 5.983760833740234]"
7,2020-11-14 15:39:57,T087-184903-IW2,ascending,264,35.7097211248991,35.7097211248991,758151.5292027256,3456494.27438207,"[0.09413232654333115, 0.09081652760505676, 0.07225301861763, 0.10438451915979385, 0.07232290506362915, 0.10680859535932541, 0.16673557460308075, 0.09136556833982468, 0.08623073250055313]","[0.035724490880966187, 0.0225471593439579, 0.01127864420413971, 0.018473699688911438, 0.022650817409157753, 0.023475702852010727, 0.021893734112381935, 0.013662026263773441, 0.02062378264963627]","[2.6349523067474365, 4.027847766876221, 6.406179428100586, 5.650439262390137, 3.192949056625366, 4.549750804901123, 7.615675449371338, 6.687556266784668, 4.181130886077881]"
8,2020-11-20 15:40:47,T087-184903-IW2,ascending,264,35.7097211248991,35.7097211248991,758151.5292027256,3456494.27438207,"[0.11942670494318008, 0.04470871761441231, 0.13810913264751434, 0.10835115611553192, 0.0620073601603508, 0.11294086277484894, 0.06698956340551376, 0.07743093371391296, 0.05557212606072426]","[0.01873849891126156, 0.010480270721018314, 0.011498493142426014, 0.010861088521778584, 0.009709345176815987, 0.01179337315261364, 0.016359778121113777, 0.011040897108614445, 0.012834363617002964]","[6.37333345413208, 4.265988826751709, 12.011063575744629, 9.976086616516113, 6.386358737945557, 9.576638221740723, 4.0947723388671875, 7.013101577758789, 4.3299479484558105]"
9,2020-11-26 15:39:56,T087-184903-IW2,ascending,264,35.7097211248991,35.7097211248991,758151.5292027256,3456494.27438207,"[0.12156093120574951, 0.07853072881698608, 0.17607775330543518, 0.12514150142669678, 0.04215364158153534, 0.13803113996982574, 0.09170737862586975, 0.07631164789199829, 0.06292622536420822]","[0.015051827766001225, 0.022247185930609703, 0.02406296320259571, 0.022267095744609833, 0.015222158282995224, 0.008579134941101074, 0.011725467629730701, 0.017191369086503983, 0.01769821159541607]","[8.076157569885254, 3.5299174785614014, 7.317376136779785, 5.62001895904541, 2.769228935241699, 16.089168548583984, 7.8212127685546875, 4.438951015472412, 3.5555131435394287]"
