,datetime,burst_id,orbit_pass_direction,site_id,site_lon,site_lat,site_x,site_y,vv,vh,vv/vh
0,2020-10-03 03:47:19,T167-357346-IW1,descending,158,37.0229359498332,37.0229359498332,802251.1509761794,5282226.241872362,"[0.07647880911827087, 0.1701536774635315, 0.17152830958366394, 0.06470419466495514, 0.09222742915153503, 0.09123407304286957, 0.08244344592094421, 0.07561315596103668, 0.08041021227836609]","[0.012569684535264969, 0.01120529044419527, 0.01592380553483963, 0.009188249707221985, 0.00992400199174881, 0.021841859444975853, 0.00862264446914196, 0.01412883959710598, 0.01053891982883215]","[6.084385871887207, 15.18511962890625, 10.77181625366211, 7.042058944702148, 9.293370246887207, 4.177028656005859, 9.561271667480469, 5.351688861846924, 7.629834175109863]"
1,2020-10-09 03:48:11,T167-357346-IW1,descending,158,37.0229359498332,37.0229359498332,802251.1509761794,5282226.241872362,"[0.04357275366783142, 0.0472244992852211, 0.0663394182920456, 0.052355729043483734, 0.08196960389614105, 0.07630463689565659, 0.043138355016708374, 0.06696653366088867, 0.055001989006996155]","[0.0022763076703995466, 0.004188518039882183, 0.017318198457360268, 0.0063591161742806435, 0.009538915008306503, 0.011641934514045715, 0.005039605777710676, 0.01021020021289587, 0.008684765547513962]","[19.141855239868164, 11.274751663208008, 3.8306188583374023, 8.233177185058594, 8.593178749084473, 6.554291725158691, 8.559866905212402, 6.5587873458862305, 6.333157539367676]"
2,2020-10-15 03:47:19,T167-357346-IW1,descending,158,37.0229359498332,37.0229359498332,802251.1509761794,5282226.241872362,"[0.05918362736701965, 0.08146575093269348, 0.09423801302909851, 0.04115457460284233, 0.03978738188743591, 0.05846487730741501, 0.050160445272922516, 0.06092588230967522, 0.11076124012470245]","[0.008058602921664715, 0.00868305191397667, 0.010904120281338692, 0.00852858368307352, 0.008148758672177792, 0.006881147623062134, 0.009064319543540478, 0.005788719747215509, 0.00619500270113349]","[7.3441548347473145, 9.382156372070312, 8.642422676086426, 4.8254876136779785, 4.882630825042725, 8.496384620666504, 5.533834457397461, 10.524931907653809, 17.879127502441406]"
3,2020-10-21 03:47:51,T167-357346-IW1,descending,158,37.0229359498332,37.0229359498332,802251.1509761794,5282226.241872362,"[0.021998681128025055, 0.04524825140833855, 0.05188370496034622, 0.019671274349093437, 0.020907871425151825, 0.024520672857761383, 0.018522197380661964, 0.02048756554722786, 0.021775351837277412]","[0.0018961221212521195, 0.00419913325458765, 0.00454017473384738, 0.002920594997704029, 0.0035988776944577694, 0.00606008293107152, 0.0025479537434875965, 0.0046676043421030045, 0.003918695729225874]","[11.601932525634766, 10.775616645812988, 11.427688598632812, 6.735365390777588, 5.809553146362305, 4.046260356903076, 7.269440174102783, 4.389310836791992, 5.556785583496094]"
4,2020-10-27 03:47:19,T167-357346-IW1,descending,158,37.0229359498332,37.0229359498332,802251.1509761794,5282226.241872362,"[0.029566006734967232, 0.048215098679065704, 0.07157991826534271, 0.03180280327796936, 0.031662143766880035, 0.023620951920747757, 0.029029343277215958, 0.023092810064554214, 0.02812710590660572]","[0.0032486249692738056, 0.006926138885319233, 0.006799009162932634, 0.0029897992499172688, 0.0046796659007668495, 0.0031221359968185425, 0.0047120037488639355, 0.0019422414479777217, 0.0072914776392281055]","[9.101083755493164, 6.961324214935303, 10.527992248535156, 10.637103080749512, 6.76589822769165, 7.565638542175293, 6.160721778869629, 11.88977336883545, 3.857531785964966]"
5,2020-11-02 03:47:51,T167-357346-IW1,descending,158,37.0229359498332,37.0229359498332,802251.1509761794,5282226.241872362,"[0.05251731351017952, 0.15035761892795563, 0.2862817347049713, 0.10485285520553589, 0.1377723515033722, 0.11265689134597778, 0.1387036144733429, 0.10105734318494797, 0.10188454389572144]","[0.011389592662453651, 0.018806833773851395, 0.014813077636063099, 0.020554814487695694, 0.020045286044478416, 0.017964230850338936, 0.02473413571715355, 0.0321892611682415, 0.026080332696437836]","[4.610991477966309, 7.994839668273926, 19.326282501220703, 5.101133823394775, 6.8730549812316895, 6.271178245544434, 5.607780933380127, 3.1394739151000977, 3.9065661430358887]"
6,2020-11-08 03:47:19,T167-357346-IW1,descending,158,37.0229359498332,37.0229359498332,802251.1509761794,5282226.241872362,"[0.05226306989789009, 0.08196201175451279, 0.07961846143007278, 0.04799950122833252, 0.05630200356245041, 0.04005340114235878, 0.03733256459236145, 0.04281986877322197, 0.02478421851992607]","[0.001618997659534216, 0.0017918539233505726, 0.007325700484216213, 0.00427655503153801, 0.002865246729925275, 0.004647165071219206, 0.0033023408614099026, 0.002921340987086296, 0.010104925371706486]","[32.2811279296875, 45.741458892822266, 10.868374824523926, 11.223871231079102, 19.649967193603516, 8.618888854980469, 11.304879188537598, 14.657607078552246, 2.4526870250701904]"
7,2020-11-14 03:47:51,T167-357346-IW1,descending,158,37.0229359498332,37.0229359498332,802251.1509761794,5282226.241872362,"[0.03382666036486626, 0.06757842004299164, 0.032930560410022736, 0.018259163945913315, 0.03700924664735794, 0.018737759441137314, 0.02426556684076786, 0.04551171511411667, 0.019186323508620262]","[0.005091061815619469, 0.002471771789714694, 0.005072965286672115, 0.0016236456576734781, 0.002443581586703658, 0.0013883369974792004, 0.0017029131995514035, 0.004151185043156147, 0.0024499683640897274]","[6.644323348999023, 27.340072631835938, 6.491383075714111, 11.245780944824219, 15.145492553710938, 13.496549606323242, 14.249444007873535, 10.963547706604004, 7.831253528594971]"
8,2020-11-20 03:47:19,T167-357346-IW1,descending,158,37.0229359498332,37.0229359498332,802251.1509761794,5282226.241872362,"[0.03248612955212593, 0.06564296036958694, 0.0568135604262352, 0.02476486563682556, 0.034415412694215775, 0.033542610704898834, 0.017146505415439606, 0.030510952696204185, 0.027551211416721344]","[0.00043846233165822923, 0.002964708488434553, 0.005281136836856604, 0.003515399992465973, 0.0014971602940931916, 0.003171747550368309, 0.0007318782736547291, 0.00200262269936502, 0.00424452219158411]","[74.0910415649414, 22.141454696655273, 10.757827758789062, 7.044679164886475, 22.987125396728516, 10.575435638427734, 23.428083419799805, 15.23549747467041, 6.49100399017334]"
9,2020-11-26 03:47:51,T167-357346-IW1,descending,158,37.0229359498332,37.0229359498332,802251.1509761794,5282226.241872362,"[0.04181836172938347, 0.18814365565776825, 0.20432589948177338, 0.0933719053864479, 0.145307257771492, 0.10246088355779648, 0.09412652254104614, 0.12014799565076828, 0.09445090591907501]","[0.007361606694757938, 0.006907451897859573, 0.009807143360376358, 0.01300102286040783, 0.00817057117819786, 0.010527159087359905, 0.00811021775007248, 0.018712755292654037, 0.010781551711261272]","[5.680602550506592, 27.23777961730957, 20.834394454956055, 7.181889057159424, 17.784223556518555, 9.733004570007324, 11.605917930603027, 6.420647144317627, 8.760418891906738]"
10,2020-12-02 03:47:18,T167-357346-IW1,descending,158,37.0229359498332,37.0229359498332,802251.1509761794,5282226.241872362,"[0.0391378253698349, 0.049800049513578415, 0.05869319662451744, 0.03274974226951599, 0.020368345081806183, 0.03069956600666046, 0.03724496439099312, 0.04937569051980972, 0.03705473989248276]","[0.0010916582541540265, 0.0034771340433508158, 0.004562940448522568, 0.0017906076973304152, 0.004736829083412886, 0.0036414822097867727, 0.0071567571721971035, 0.006653270218521357, 0.0054293242283165455]","[35.85171890258789, 14.32215404510498, 12.863020896911621, 18.289735794067383, 4.2999958992004395, 8.430513381958008, 5.20416784286499, 7.421266555786133, 6.824926853179932]"
11,2020-12-08 03:47:50,T167-357346-IW1,descending,158,37.0229359498332,37.0229359498332,802251.1509761794,5282226.241872362,"[0.032901328057050705, 0.035093098878860474, 0.03291703015565872, 0.03507663309574127, 0.026997825130820274, 0.02202324941754341, 0.025709690526127815, 0.03374022617936134, 0.02961098775267601]","[0.0037037485744804144, 0.005684017203748226, 0.0022137656342238188, 0.002101361285895109, 0.0009548164089210331, 0.0024389212485402822, 0.0014752867864444852, 0.0028595144394785166, 0.0014642145251855254]","[8.883251190185547, 6.1739959716796875, 14.869248390197754, 16.692338943481445, 28.275409698486328, 9.029913902282715, 17.426910400390625, 11.799284934997559, 20.223121643066406]"
12,2020-12-14 03:47:18,T167-357346-IW1,descending,158,37.0229359498332,37.0229359498332,802251.1509761794,5282226.241872362,"[0.034051403403282166, 0.05833792686462402, 0.06295852363109589, 0.023455476388335228, 0.04345843195915222, 0.05366870015859604, 0.03037256747484207, 0.06792856007814407, 0.04276550933718681]","[0.002638703677803278, 0.001465757843106985, 0.003412950551137328, 0.005076558329164982, 0.00314446073025465, 0.004520580172538757, 0.006803567986935377, 0.0024970266968011856, 0.0031703473068773746]","[12.904595375061035, 39.80052185058594, 18.446949005126953, 4.620349884033203, 13.82063102722168, 11.872082710266113, 4.464211463928223, 27.203777313232422, 13.489218711853027]"
